1,1,直行０１,223,大井町駅東口,null,pl=1&RTMCD=1&lrid=1&tgo=1,825,仙台坂,pl=1&RTMCD=1&lrid=2&tgo=1,null,2372,東京工科専門学校前,pl=1&RTMCD=1&lrid=2&tgo=1,null,1048,都立産業技術高専品川キャンパス前,pl=1&RTMCD=1&lrid=2&tgo=1,null,2011,品川総合福祉センター前,pl=1&RTMCD=1&lrid=2&tgo=1,pl=2&RTMCD=1&lrid=1&tgo=1,2046,明晴学園前,pl=2&RTMCD=1&lrid=2&tgo=1,pl=1&RTMCD=1&lrid=1&tgo=1,2012,八潮北,null,pl=1&RTMCD=1&lrid=1&tgo=1,2017,八潮公園前,pl=1&RTMCD=1&lrid=2&tgo=1,null,2016,八潮東,pl=1&RTMCD=1&lrid=2&tgo=1,null,2015,大井消防署八潮出張所前,pl=1&RTMCD=1&lrid=2&tgo=1,null,2014,八潮南,pl=1&RTMCD=1&lrid=2&tgo=1,null,2013,八潮パークタウン,pl=2&RTMCD=1&lrid=2&tgo=1,null
1,2,波０１,2326,東京テレポート駅前,null,pl=5&RTMCD=2&lrid=1&tgo=1,302,東京国際クルーズターミナル駅前,null,pl=3&RTMCD=2&lrid=1&tgo=1,2547,シンボルプロムナード公園前,pl=1&RTMCD=2&lrid=2&tgo=1,null,2546,日本科学未来館前,pl=2&RTMCD=2&lrid=2&tgo=1,pl=1&RTMCD=2&lrid=1&tgo=1,2407,東京港湾合同庁舎前,pl=5&RTMCD=2&lrid=2&tgo=1,pl=4&RTMCD=2&lrid=1&tgo=1,2327,テレコムセンター駅前,pl=2&RTMCD=2&lrid=2&tgo=1,pl=1&RTMCD=2&lrid=1&tgo=1,2542,青海二丁目,pl=2&RTMCD=2&lrid=2&tgo=1,pl=1&RTMCD=2&lrid=1&tgo=1,2543,環境局中防合同庁舎前,pl=2&RTMCD=2&lrid=2&tgo=1,pl=1&RTMCD=2&lrid=1&tgo=1,2544,中央防波堤,pl=2&RTMCD=2&lrid=2&tgo=1,null
1,3,市０１,737,新橋駅前,null,pl=1&RTMCD=3&lrid=1&tgo=1,1239,浜離宮前,null,pl=1&RTMCD=3&lrid=1&tgo=1,2024,築地五丁目,null,pl=1&RTMCD=3&lrid=1&tgo=1,2579,国立がん研究センター前,pl=2&RTMCD=3&lrid=2&tgo=1,pl=1&RTMCD=3&lrid=1&tgo=1,946,築地六丁目,pl=1&RTMCD=3&lrid=2&tgo=1,pl=2&RTMCD=3&lrid=1&tgo=1,326,勝どき駅前,pl=3&RTMCD=3&lrid=2&tgo=1,pl=2&RTMCD=3&lrid=1&tgo=1,2442,晴海トリトンスクエア前,null,pl=1&RTMCD=3&lrid=1&tgo=1,1253,晴海三丁目,pl=2&RTMCD=3&lrid=2&tgo=1,null,2596,市場前駅前,pl=2&RTMCD=3&lrid=2&tgo=1,pl=1&RTMCD=3&lrid=1&tgo=1,2598,水産仲卸棟,pl=2&RTMCD=3&lrid=2&tgo=1,pl=1&RTMCD=3&lrid=1&tgo=1,2597,豊洲市場,pl=1&RTMCD=3&lrid=2&tgo=1,null
1,4,波０１出入,605,品川駅港南口,null,pl=7&RTMCD=4&lrid=1&tgo=1,1450,御楯橋,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,2538,浜路橋,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,502,港南三丁目,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,558,五色橋,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,1462,海岸通り,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,469,お台場海浜公園駅前,pl=1&RTMCD=4&lrid=2&tgo=1,pl=2&RTMCD=4&lrid=1&tgo=1,2558,台場二丁目,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,2346,フジテレビ前,pl=1&RTMCD=4&lrid=2&tgo=1,pl=2&RTMCD=4&lrid=1&tgo=1,2329,台場駅前,pl=1&RTMCD=4&lrid=2&tgo=1,pl=2&RTMCD=4&lrid=1&tgo=1,2328,潮風公園入口,pl=1&RTMCD=4&lrid=2&tgo=1,null,302,東京国際クルーズターミナル駅前,pl=1&RTMCD=4&lrid=2&tgo=1,pl=2&RTMCD=4&lrid=1&tgo=1,2546,日本科学未来館前,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,2407,東京港湾合同庁舎前,pl=5&RTMCD=4&lrid=2&tgo=1,pl=4&RTMCD=4&lrid=1&tgo=1,2327,テレコムセンター駅前,pl=2&RTMCD=4&lrid=2&tgo=1,pl=1&RTMCD=4&lrid=1&tgo=1,2326,東京テレポート駅前,pl=4&RTMCD=4&lrid=2&tgo=1,null
1,6,都０１（Ｔ０１）,636,渋谷駅前,null,pl=6&RTMCD=6&lrid=1&tgo=1,7,青山学院中等部前,pl=2&RTMCD=6&lrid=2&tgo=1,pl=1&RTMCD=6&lrid=1&tgo=1,1469,南青山七丁目,pl=3&RTMCD=6&lrid=2&tgo=1,pl=4&RTMCD=6&lrid=1&tgo=1,1130,西麻布,pl=3&RTMCD=6&lrid=2&tgo=1,pl=1&RTMCD=6&lrid=1&tgo=1,1613,EXシアター六本木前,pl=4&RTMCD=6&lrid=2&tgo=1,pl=3&RTMCD=6&lrid=1&tgo=1,1609,六本木駅前,pl=2&RTMCD=6&lrid=2&tgo=1,pl=3&RTMCD=6&lrid=1&tgo=1,1611,六本木四丁目,pl=7&RTMCD=6&lrid=2&tgo=1,pl=6&RTMCD=6&lrid=1&tgo=1,1610,六本木一丁目駅前,pl=5&RTMCD=6&lrid=2&tgo=1,pl=4&RTMCD=6&lrid=1&tgo=1,2572,赤坂アークヒルズ,pl=1&RTMCD=6&lrid=2&tgo=1,null,16,赤坂アークヒルズ前,pl=2&RTMCD=6&lrid=2&tgo=1,pl=3&RTMCD=6&lrid=1&tgo=1,909,溜池,pl=1&RTMCD=6&lrid=2&tgo=1,pl=2&RTMCD=6&lrid=1&tgo=1,2033,霞が関三丁目,pl=6&RTMCD=6&lrid=2&tgo=1,pl=5&RTMCD=6&lrid=1&tgo=1,1036,虎ノ門,pl=2&RTMCD=6&lrid=2&tgo=1,pl=1&RTMCD=6&lrid=1&tgo=1,1159,西新橋一丁目,pl=5&RTMCD=6&lrid=2&tgo=1,pl=4&RTMCD=6&lrid=1&tgo=1,2034,新橋駅北口,pl=2&RTMCD=6&lrid=2&tgo=1,pl=1&RTMCD=6&lrid=1&tgo=1,737,新橋駅前,pl=4&RTMCD=6&lrid=2&tgo=1,null
1,7,深夜０１,636,渋谷駅前,null,pl=6&RTMCD=7&lrid=1&tgo=1,7,青山学院中等部前,pl=2&RTMCD=7&lrid=2&tgo=1,pl=1&RTMCD=7&lrid=1&tgo=1,1469,南青山七丁目,pl=3&RTMCD=7&lrid=2&tgo=1,pl=4&RTMCD=7&lrid=1&tgo=1,1130,西麻布,pl=3&RTMCD=7&lrid=2&tgo=1,pl=1&RTMCD=7&lrid=1&tgo=1,1613,EXシアター六本木前,pl=4&RTMCD=7&lrid=2&tgo=1,pl=3&RTMCD=7&lrid=1&tgo=1,1609,六本木駅前,pl=2&RTMCD=7&lrid=2&tgo=1,pl=3&RTMCD=7&lrid=1&tgo=1,1611,六本木四丁目,pl=7&RTMCD=7&lrid=2&tgo=1,pl=6&RTMCD=7&lrid=1&tgo=1,1610,六本木一丁目駅前,pl=5&RTMCD=7&lrid=2&tgo=1,pl=4&RTMCD=7&lrid=1&tgo=1,16,赤坂アークヒルズ前,pl=2&RTMCD=7&lrid=2&tgo=1,pl=3&RTMCD=7&lrid=1&tgo=1,909,溜池,pl=1&RTMCD=7&lrid=2&tgo=1,pl=2&RTMCD=7&lrid=1&tgo=1,2033,霞が関三丁目,pl=6&RTMCD=7&lrid=2&tgo=1,pl=5&RTMCD=7&lrid=1&tgo=1,1036,虎ノ門,pl=2&RTMCD=7&lrid=2&tgo=1,pl=1&RTMCD=7&lrid=1&tgo=1,1159,西新橋一丁目,pl=5&RTMCD=7&lrid=2&tgo=1,pl=4&RTMCD=7&lrid=1&tgo=1,2034,新橋駅北口,pl=2&RTMCD=7&lrid=2&tgo=1,null
1,8,ＲＨ０１,636,渋谷駅前,null,pl=6&RTMCD=8&lrid=1&tgo=1,7,青山学院中等部前,pl=2&RTMCD=8&lrid=2&tgo=1,pl=1&RTMCD=8&lrid=1&tgo=1,1469,南青山七丁目,pl=3&RTMCD=8&lrid=2&tgo=1,pl=4&RTMCD=8&lrid=1&tgo=1,1130,西麻布,pl=3&RTMCD=8&lrid=2&tgo=1,pl=1&RTMCD=8&lrid=1&tgo=1,1613,EXシアター六本木前,pl=4&RTMCD=8&lrid=2&tgo=1,null,2481,六本木けやき坂,pl=2&RTMCD=8&lrid=2&tgo=1,null,2480,六本木ヒルズ,pl=1&RTMCD=8&lrid=2&tgo=1,null
1,10,ＣＨ０１,702,新宿駅西口,null,pl=7&RTMCD=10&lrid=1&tgo=1,2248,都庁第一本庁舎,null,pl=1&RTMCD=10&lrid=1&tgo=1,2249,都庁第二本庁舎,null,pl=1&RTMCD=10&lrid=1&tgo=1,2250,都議会議事堂,null,pl=1&RTMCD=10&lrid=1&tgo=1,702,新宿駅西口,null,null
1,11,学０１,980,東大構内,null,pl=1&RTMCD=11&lrid=1&tgo=1,983,東大病院前,pl=1&RTMCD=11&lrid=2&tgo=1,pl=3&RTMCD=11&lrid=1&tgo=1,886,竜岡門,pl=1&RTMCD=11&lrid=2&tgo=1,pl=2&RTMCD=11&lrid=1&tgo=1,135,上野広小路,null,pl=8&RTMCD=11&lrid=1&tgo=1,2000,上野松坂屋前,pl=4&RTMCD=11&lrid=2&tgo=1,null,133,上野公園山下,pl=8&RTMCD=11&lrid=2&tgo=1,null
1,12,Ｓ－１,965,東京駅丸の内北口,null,pl=3&RTMCD=12&lrid=1&tgo=1,1186,日本橋三越,pl=2&RTMCD=12&lrid=2&tgo=1,pl=1&RTMCD=12&lrid=1&tgo=1,381,神田駅前,pl=1&RTMCD=12&lrid=2&tgo=1,pl=2&RTMCD=12&lrid=1&tgo=1,784,須田町,pl=5&RTMCD=12&lrid=2&tgo=1,pl=3&RTMCD=12&lrid=1&tgo=1,2000,上野松坂屋前,pl=10&RTMCD=12&lrid=2&tgo=1,pl=8&RTMCD=12&lrid=1&tgo=1,133,上野公園山下,pl=7&RTMCD=12&lrid=2&tgo=1,pl=6&RTMCD=12&lrid=1&tgo=1,396,菊屋橋,pl=2&RTMCD=12&lrid=2&tgo=1,pl=1&RTMCD=12&lrid=1&tgo=1,38,浅草一丁目,pl=3&RTMCD=12&lrid=2&tgo=1,pl=2&RTMCD=12&lrid=1&tgo=1,32,浅草雷門,pl=4&RTMCD=12&lrid=2&tgo=1,pl=2&RTMCD=12&lrid=1&tgo=1,2219,リバーピア吾妻橋前,pl=3&RTMCD=12&lrid=2&tgo=1,pl=2&RTMCD=12&lrid=1&tgo=1,1120,とうきょうスカイツリー駅入口,pl=2&RTMCD=12&lrid=2&tgo=1,pl=1&RTMCD=12&lrid=1&tgo=1,276,押上,pl=5&RTMCD=12&lrid=2&tgo=1,pl=4&RTMCD=12&lrid=1&tgo=1,442,錦糸町駅前,pl=12&RTMCD=12&lrid=2&tgo=1,null
